pgn,freq
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Qf3=Nd4=Qxf7#,47
e4=d5=exd5=Qxd5=Nc3=Qc4=Bxc4,47
e4=e5=Bc4=Nc6=Qf3=h6=Qxf7#,46
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Qe7=Nxf7,46
e4=e5=Bc4=Bc5=Qf3=Nc6=Qxf7#,44
e4=e5=Nf3=Nc6=Bc4=Nf6,44
e4=c5=Bc4=Nc6=Qf3=e5=Qxf7#,44
e3=e5=Qh5=d6=Bc4=Nf6=Qxf7#,44
e4=e5=d4=exd4=Qxd4=Nc6,43
e4=e5=Qh5=g6=Qxe5+=Qe7=Qxh8=Qf6=Qxg8,43
e4=e5=Nf3=Nc6=Bc4=Bc5,43
e4=e5=Qh5=d6=Bb5+=Bd7=Bc4=Nf6=Qxf7#,42
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Kg8=Bxd5+=Qxd5=Qxd5+,42
e4=c5=Bc4=Nc6=Qh5=Nf6=Qxf7#,41
e4=e5=Nf3=d6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Qf3=c6=Qxf7#,41
e4=e5=Nf3=Nc6=Ng5=Qxg5,41
e4=e5=Bc4=Nf6=Qh5=Nxh5,40
e4=e5=Nf3=Nc6=Bc4=Nd4=Ng5=Qxg5,40
e4=e5=Bc4=Nf6=Nf3=Nxe4=Nxe5=Qf6=Nxf7=Qxf2#,40
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Kg8=Qxd5+=Qxd5=Bxd5+=Be6=Bxe6#,39
e4=e5=Bc4=d6=Qf3=h6=Qxf7#,39
e4=e5=Qh5=d6=Bb5+=c6=Bc4=b5=Qxf7#,39
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7,39
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bd7=Qf7#,38
e4=e5=Bc4=Qh4=d3=Bc5=Nf3=Qxf2#,38
g3=e5=Bg2=Bc5=b3=Qf6=Bb2=Qxf2#,38
e4=e5=Qh5=Nc6=Bc4=Nh6=d3=g6=Qf3=d6=Bxh6=Bxh6=Qxf7#,38
e4=e5=Qh5=Nc6=Bc4=Nh6=d3=d6=Bxh6=gxh6=Qxf7#,37
e4=e5=Qh5=Nc6=Nf3=Nf6=Nxe5=Nxh5,37
e4=e5=Nf3=Qf6=d4=exd4=Nxd4=Bc5=Nb5=Qxf2#,37
g3=e5=Bg2=Qf6=b3=Bc5=Bb2=Qxf2#,36
e4=b6=Bc4=Bb7=Qf3=g6=Qxf7#,36
e4=g6=Bc4=Bg7=Qf3=b6=Qxf7#,36
e4=e5=Qf3=Bc5=Bc4=d6=Qxf7#,36
e4=e5=Nf3=Bc5=Nxe5=Qh4=Nf3=Qxf2#,36
e4=e5=Nf3=Nc6=Bc4=d6=Nc3=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,35
e4=e5=Bc4=d6=Qf3=c5=Qxf7#,35
e4=e5=Qh5=Nc6=Bb5=Nf6=Bxc6=Nxh5,35
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nf6=d3=Nd4=Qe3=Nxc2+,35
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Nd6=Nc6+,35
e4=e5=Nf3=Bc5=Nxe5=Qh4=Qf3=d6=Qxf7+=Kd8=Qf8#,35
e4=e5=Nf3=Nc6=Bb5=Bc5=Bxc6=dxc6=Nxe5=Qd4=Nf3=Qxf2#,35
e4=e5=d4=f6=dxe5=fxe5=Qh5+=g6=Qxe5+,34
e4=e5=Nf3=Nc6=Nxe5=Nxe5,34
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d6=Nxf7,34
e4=e5=Bc4=Nc6=Qh5=d6=Qxf7#,33
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nd4=d6=Qxd6=Nxf7=Qc6=Nxh8=Qxg2=Rf1=Qe4+=Be2=Nf3#,33
e4=e5=Qf3=d6=Bc4=c6=Qxf7#,33
e4=e5=Qh5=Nc6=Bb5=g6=Qg5=Qxg5,33
e4=e5=Nf3=d5=exd5=Qxd5=Nc3=Qc6=Bb5,33
e4=e5=Qh5=d6=Bc4=g6=Qf3=Bh6=Qxf7#,33
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Nb4=Qf7#,33
e4=d5=e5=d4=Qg4=Bxg4,32
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Nxe4=Nxf7=Qf6=Nxh8=Qxf2#,32
e4=e5=Nf3=Nf6=Bc4=Nxe4=Nxe5=Qf6=Nxf7=Qxf2#,32
e4=e5=Nf3=d6=Bc4=Bg4=h3=Bxf3=Qxf3=c6=Qxf7#,32
e4=b6=Qf3=Bb7=Bc4=g6=Qxf7#,32
e4=e5=Qh5=Nc6=Bc4=g6,32
e4=e5=Nf3=d6=Nc3=Bg4=Bc4=Nc6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,31
e4=c5=Bc4=Nc6=Qf3=Nd4=Qxf7#,31
e4=e5=Nf3=Nc6=Nc3=Nf6,31
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Na5=Qxf7#,31
e4=e5=Qh5=Qf6=Nc3=Bc5=Nd5=Qxf2+=Kd1=Qxf1#,31
e4=e5=Qf3=Bc5=Bc4=Nc6=Qxf7#,31
e4=e5=Qh5=Nf6=Qxe5+=Be7,30
e4=e5=Qh5=Nf6=Qxe5+=Be7=Bc4=Nc6=Qg3=Nxe4=Qxg7=Bf6=Qxf7#,30
e4=e5=Bc4=d6=Qf3=g6=Qxf7#,30
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bc5=Qf7#,30
e4=e5=Nf3=Nc6=Bc4=h6=d4=exd4=Nxd4=Nxd4=Qxd4=c5=Qd5=Nf6=Qxf7#,30
e4=c5=Bc4=g6=Qf3=Bg7=Qxf7#,30
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Nd6=Nc6+=Be7=Nxd8,29
e4=e5=Nf3=Nc6=Bc4=d6=Ng5=Qxg5,29
e4=e5=Qh5=Nc6=Bc4=g6=Qg5=Qxg5,29
e4=d5=exd5=Qxd5=Nc3=Nc6=Nxd5,29
e4=e5=Qf3=b6=Bc4=Bb7=Qxf7#,29
e4=e5=Qh5=d6=Bc4=g6=Qf3=c5=Qxf7#,29
e4=e5=Bc4=Nc6=Qf3=Na5=Qxf7#,28
e4=e5=Qh5=Nc6=Bc4=Nd4=Qxf7#,28
e4=d5=exd5=Qxd5=Nc3=Qh5=Qxh5,28
e4=e5=Bc4=c6=Qh5=Nf6=Qxf7#,28
e4=e5=Nf3=Nf6=Nxe5=Qe7=Nf3=Nxe4=d3=Nc3+,28
e4=e5=Qh5=Nf6=Qxe5+=Qe7,27
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=d5=Bxd5+=Be6=Qxe6#,27
e4=e5=Nf3=Nc6=Bc4=h6,27
e4=e5=Bc4=Bc5=Qh5=g6=Qxe5+,27
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Qxd5=Qxd5,27
e4=e5=Nf3=Nc6=Bc4=Bc5=Ng5=Qxg5=d3=Qxg2,27
e4=e5=Qh5=Nf6=Qxe5+=Be7=Bc4=d6=Qg3=Nxe4=Qxg7=Bf6=Qxf7#,27
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Qe7=Bxf7+,26
f4=e5=g3=exf4=gxf4=Qh4#,26
e4=e5=Bc4=c5=Qf3=d6=Qxf7#,26
e4=Nc6=d4=e5=d5=Nd4=c3,26
e4=e5=Qh5=d6=Bc4=g6=Qf3=b6=Qxf7#,26
e4=e5=Qh5=Be7=Bc4=Nf6=Qxf7#,26
e4=e5=Qh5=g6=Qxe5+=Be7=Qxh8=Kf8=Qxh7,26
e4=e5=Bc4=Nf6=Nf3=h6=Nxe5=d6=Nxf7,26
e4=e5=Nf3=Bc5=Nxe5=Qf6=Nc4=Qxf2#,26
e4=e5=Qf3=d6=Bc4=c5=Qxf7#,25
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Bc4=Qf6=Nxf7=Qxf2#,25
e4=e5=Bc4=Nc6=Nf3=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Rf1=Qxe4+=Be2=Nf3#,25
e4=c5=Bc4=b6=Qf3=Bb7=Qxf7#,25
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=h5=Qxf7#,25
e4=e5=Bc4=Nc6=Qh5=g6=Qf3=Bc5=Qxf7#,25
e4=d5=exd5=Qxd5=Nc3=Qc6=Bb5=Qxb5=Nxb5,25
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=d5=d3=Nf6=Nc6+,25
e4=d5=exd5=Qxd5=Nc3=Qe5+,25
e4=c5=Qf3=Nc6=Bc4=e5=Qxf7#,25
e4=e5=Bc4=c6=Qh5=d6=Qxf7#,25
e4=e5=Nf3=Nc6=Nc3=Bc5,25
e4=e5=Nf3=Nc6=d4=exd4=Nxd4,24
e4=c5=d4=cxd4=Qxd4=Nc6=Qc3=e5=Nf3=Bb4,24
e4=Nc6=d4=e5=d5=Nd4=c3=Nb5=Bxb5,24
e4=d5=Nc3=d4=Bb5+=c6,24
e4=d5=exd5=Qxd5=Nc3=Qa5,24
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=e5=Qxf2#,24
e4=d5=exd5=Qxd5=Nc3=Qd8,24
e4=e5=d4=exd4=Qxd4=Nc6=Qc3=Bb4=Qxb4=Nxb4,24
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nge7=Qxf7#,24
e4=c5=Qf3=Nc6=Bc4=Nd4=Qxf7#,24
e4=e5=Bc4=Nc6=Qh5=g6=Qf3=d6=Qxf7#,24
e4=e5=Qh5=Nf6=Qxe5+=Be7=Bc4=Nc6=Qg5=Nxe4=Qxg7=Bf6=Qxf7#,24
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Na5=Qxf2#,23
e4=b6=Qf3=Bb7=Bc4=Nc6=Qxf7#,23
e4=e5=Qh5=g6=Qxe5+=Be7=Qxh8=Bf6=Qxg8+=Ke7,23
e4=e5=Nf3=Nc6=Bb5=Nf6,23
e4=e5=Qh5=Nc6=Bc4=Nf6,23
e4=e5=Bc4=g6=Qf3=Bg7=Qxf7#,23
e4=e5=Qf3=Nf6=Bc4=d5=exd5=Nxd5=Bxd5=c6=Qxf7#,23
e4=d5=d3=dxe4=dxe4=Qxd1+,23
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=Bxf3=Qxf3=Nc6=Qxf7#,22
e4=e5=Nf3=d6=Bc4=h6=Nc3=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,22
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5,22
e4=Nf6=Bc4=Nxe4=Qf3=Nc5=Qxf7#,22
e3=e5=Qh5=d6=Bc4=g6=Qf3=Nc6=Qxf7#,22
e4=e5=Nf3=Qf6=d4=exd4=Nxd4=Bc5=Nb3=Qxf2#,22
e4=e5=Nf3=Nc6=Nc3=Bb4,22
e4=g6=Bc4=Bg7=Qf3=Nc6=Qxf7#,22
e4=c5=Bc4=a6=Qf3=b5=Qxf7#,22
e4=e5=Bc4=Qf6=Nc3=Bc5=Nd5=Qxf2#,22
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7,22
e4=e5=Nf3=Nc6=Nc3=d6=Bc4=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,22
e4=e5=Bc4=b6=Qf3=Bb7=Qxf7#,21
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bd6=Qf7#,21
d4=d5=c4=dxc4=e3=Nc6=Bxc4=e5=Qf3=exd4=Qxf7#,21
e4=c5=Bc4=Nc6=Qf3=g6=Qxf7#,21
e4=e5=Bc4=d6=Qh5=g6=Qf3=h5=Qxf7#,21
e4=e5=Bc4=d6=Qh5=g6=Qf3=Nc6=Qxf7#,21
e4=e5=Bc4=Nf6=Qf3=d5=exd5=Nxd5=Bxd5=c6=Qxf7#,21
e4=e5=Qh5=Bb4=Bc4=Nf6=Qxf7#,21
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qf3=Nc5=Qxf7#,21
e4=e5=d4=f6=dxe5=fxe5=Qh5+=g6=Qxe5+=Ne7=Qxh8,21
e4=e5=Nf3=Qf6=d4=exd4=Nxd4=Bc5=c3=Nc6=Nxc6=Qxf2#,21
e4=Nc6=Bc4=e5=Qh5=Nf6=Qxf7#,21
e4=e5=Qh5=Nc6=Bc4=Nh6=d3=d6=Bxh6=g6=Qf3=Bxh6=Qxf7#,21
e4=e5=Nf3=d6=Bc4=Bg4=d3=Bxf3=Qxf3=Nc6=Qxf7#,21
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7=Bxf2+=Kxf2=Nxe4+=Kg1=Qh4=Nxh8=Qf2#,21
e4=e5=d4=exd4=Qxd4=Nc6=Qc3=Bb4=Qxb4=Nxb4=Bd2=Nxc2+,21
e4=e5=Qh5=Nh6=Qxe5+=Be7=Qxg7,20
e3=b6=Qf3=Nc6=Bc4=Bb7=Qxf7#,20
e4=e5=Qh5=d6=Bc4=Be6=Bxe6=Ke7=Qxf7#,20
e4=e5=Bc4=Nc6=Qf3=a6=Qxf7#,20
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=d3=Qxg5=Bxg5,20
e4=e5=Bc4=Nf6=Nf3=Nc6=Ng5=d5=exd5=Nxd5=Qf3=f6=Bxd5=fxg5=Qf7#,20
e4=e5=Qg4=d6=Bc4=Bxg4,20
e4=e5=Nf3=d6=Ng5=Qxg5,20
e4=d5=exd5=Qxd5=Nc3=Qe6+,20
e4=e5=Nf3=d6=Bc4=Bg4=h3=Bxf3=Qxf3=a6=Qxf7#,20
e4=e5=Bc4=Qh4=g3=Qxe4+,20
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Qe7=Qxe4,20
e4=e5=Qh5=Bd6=Bc4=g6=Qf3=Nc6=Qxf7#,20
e4=e5=Qh5=Nf6=Qxe5+=Be7=d3=Nc6=Qc3=Bb4,20
c4=e5=Nc3=Bc5=g3=Qf6=Bg2=Qxf2#,20
e4=e5=Bc4=Qh4=Nc3=Bc5=Nf3=Qxf2#,20
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=Nc6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,20
e4=e5=d4=Qh4=g3=Qxe4+=Be2=Qxh1,20
e4=e5=d4=Qh4=g3=Qxe4+,20
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Rg8=Bxf7+=Ke7=Bxg8,20
e4=e5=Qh5=d6=Bc4=g6=Qf3=f5=exf5=gxf5=Qh5+=Ke7=Qf7#,20
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nf6,20
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=h6=Nxf7=Qe7=Nxh8,20
e4=e5=Qf3=d5=exd5=Qxd5=Qxd5,20
e4=e5=Qh5=g6=Qxe5+=Qe7=Qxh8=Qxe4+=Ne2=Qxc2=Qxg8=Qxc1+=Nxc1,20
e4=c5=d4=cxd4=Qxd4=Nc6,19
e4=e6=d4=Qh4=g3=Qxe4+=Be2=Qxh1,19
e4=e5=Qh5=d6=Bc4=c6=Qxf7#,19
e4=e5=Nf3=Nc6=Bb5=Nf6=Bxc6=bxc6=Nxe5=Nxe4=Qf3=d5=Qxf7#,19
e4=d5=Nc3=d4=Nd5=e6=Nf4=e5=Nd5=c6=Nb4=Bxb4,19
e4=g6=Bc4=Bg7=Qf3=Nf6=e5=Nh5=Qxf7#,19
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=a6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,19
e4=e5=Qh5=Nf6=Qxe5+=Qe7=Qxc7=Qxe4+=Ne2=Qxc2=Qxc2,19
e4=e5=Nf3=Bc5=Nxe5=Qh4=Nc3=Qxf2#,19
e4=e5=Qf3=Nc6=Bc4=a6=Qxf7#,19
e4=e5=Bc4=Nc6=Qh5=g6=Qf3=Bg7=Qxf7#,19
e4=d5=exd5=Qxd5=Nc3=Qe4+=Nxe4,19
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Ng5=Nc6+,19
e4=e5=d4=f6=dxe5=fxe5=Qh5+=g6=Qxe5+=Be7=Qxh8,19
e4=e5=Nf3=Nf6=Nxe5=Qe7=d4=d6=Nf3=Nxe4=Bd3=Nc3+,19
e4=e5=Bc4=Bb4=Qh5=Nf6=Qxf7#,19
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7=Bxf2+=Kxf2=Nxe4+=Ke3=Qh4=Nxh8=Qf4+=Kd3=Nb4+=Ke2=Qf2#,19
e4=e5=Nf3=Bc5=d4=exd4=Nxd4=Qf6=c3=Nc6=Nxc6=Qxf2#,19
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Nc5=Nc6+,19
e4=e5=Nf3=Nc6=d4=exd4,19
e4=d5=exd5=Qxd5=Nc3=Qe6+=Be2=Qc6=Bb5,19
e4=e5=Bc4=Bc5=Qh5=g6=Qxe5+=Ne7=Qxh8+=Ng8=Qxg8+=Bf8=Qxf7#,19
e4=e5=Nf3=Nc6=Bc4=Bc5=Ng5,18
e4=e5=Qh5=d6=Bc4=Nh6=d3=g6=Qf3=Bg7=Bxh6=Bxh6=Qxf7#,18
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Rg8=Bxf7+,18
e4=e5=Qh5=Nc6=Bc4=Nh6=d3=Bc5=Bxh6=gxh6=Qxf7#,18
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5+=Kh6=d4+=g5=h4=Be7=hxg5+=Kg7=Qf7#,18
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nb4=Qxf7#,18
e4=c5=Bc4=e6=d4=cxd4=Qxd4=Nc6=Qc3=Bb4,18
e4=c5=Bc4=e5=Qf3=d6=Qxf7#,18
e4=e5=Qh5=Nc6=Bc4=g6=Qxe5+=Nxe5,18
e4=e5=d4=exd4=Qxd4=Nc6=e5=Nxd4,18
e4=e5=Bc4=Nf6=d3=d5=exd5=Nxd5=Qf3=Nb4=Qxf7#,18
e4=e5=Nf3=Nf6=Bc4=Nxe4=Nxe5=Qf6=d4=Qxf2#,18
e4=e5=Bc4=d6=Qh5=Nc6=Qxf7#,18
e4=b6=Bc4=Bb7=Qf3=Nc6=Qxf7#,18
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Nxe4=Nxf7,18
e4=c5=d4=cxd4=Qxd4=Nc6=Qc3=e6=Nf3=Bb4,18
e4=e5=Nf3=Nc6=d3=Nf6,18
e4=g6=Qf3=Bg7=Bc4=b6=Qxf7#,18
e4=e5=Nf3=Nc6=Bb5=a6,18
e4=e5=Bc4=d6=Qf3=a6=Qxf7#,18
e4=e5=Qf3=g6=Bc4=d6=Qxf7#,18
e4=e5=Bc4=c6=Qh5=g6=Qxe5+,18
e4=d5=exd5=Qxd5=Nc3=Qe5+=Qe2=Bg4=Qxe5,18
e4=Nf6=e5=Nd5=Bc4=Nf4=Qf3=Ng6=Qxf7#,17
e4=e5=d4=exd4=Qxd4=Nc6=Bb5=Nxd4,17
e4=e5=Qh5=d6=Bc4=a6=Qxf7#,17
e4=e5=Qh5=Nc6=Qxe5+=Nxe5,17
e4=e5=Nf3=Nc6=Bb5=d6,17
e4=e5=Nf3=Nc6=Bb5=a6=Bxc6,17
e4=d5=exd5=Qxd5=Nc3=Qc6=Bb5=Qxb5=Nxb5=c6=Nc7+,17
e4=e5=Bc4=Nc6=Qf3=Nf6=d3=Nd4=Qe3=Nxc2+,17
e4=e5=Qh5=Nc6=Bc4=g6=Qf3,17
e4=e5=Qh5=Nf6=Qxe5+=Be7=Bc4=d6=Qg5=Nxe4=Qxg7=Bf6=Qxf7#,17
e4=e5=Nf3=d6=Bc4=Nf6=Ng5=h6=Nxf7,17
e4=e5=Qh5=Qf6=g4=Bc5=g5=Qxf2+=Kd1=Qxf1#,17
e4=e5=d4=Qh4=g3=Qxe4+=Ne2=Qxh1,17
