pgn,freq
e4-b6-Bc4-Bb7-Qf3-g6-Qxf7#,4
e4-e5-Nf3-Nc6-Bc4-Nf6-Ng5-d5-exd5-Nxd5-Nxf7-Kxf7-Qf3+-Kg8-Bxd5+-Qxd5-Qxd5+,4
e4-Nc6-Qf3-Nb4-Bc4-Nxa2-Bxf7#,4
e4-e5-Qf3-Nc6-Bc4-Nb4-Qxf7#,4
e4-e5-Bc4-d6-Qh5-Nf6-Qxf7#,4
e4-g6-Qf3-Bg7-Bc4-b6-Qxf7#,4
e4-e5-Nf3-Nf6-Nxe5-d6-Nf3-Nxe4-d4,4
e4-e5-Bc4-d6-Qf3-Nc6-Qxf7#,4
e4-e5-Nf3-d6-Bc4-Be7-d4-exd4-Qxd4-c5-Qxg7-Bf6-Qxf7#,4
e4-e5-Nf3-f6-Nxe5-fxe5-Qh5+-Ke7-Qxe5+-Kf7-Bc4+-d5-Bxd5+-Be6-Qxe6#,4
e4-e5-Qh5-d6-Bc4-g6-Qf3-h5-Qxf7#,4
e4-e5-Nf3-Nc6-Bc4-Nf6-d3,4
e4-e5-Nf3-d6-Bc4-Bg4-h3-Bxf3-Qxf3-c6-Qxf7#,4
e4-d5-exd5-Qxd5-Nc3-Qh5-Qxh5,4
e4-e5-Bc4-Nc6-Qf3-d6-Qxf7#,4
e4-e5-Bc4-Nc6-Qh5-d6-Qxf7#,4
e4-e5-Nf3-Nc6-Bc4-Nf6,4
e4-e5-d4-exd4-Qxd4-Nc6-Qc3-Bb4-Qxb4-Nxb4,4
e4-e5-Qf3-Nc6-Bc4-d6-Qxf7#,4
e4-e5-Qh5-d6-Bc4-g6-Qf3-a6-Qxf7#,4
e4-e5-Nf3-f6-Nxe5-fxe5-Qh5+-Ke7-Qxe5+-Kf7-Bc4+-Kg6-Qf5+-Kh6-d4+-g5-h4-Kg7-Qf7+-Kh6-hxg5#,4
e4-e5-Bc4-Nf6-d3-Nc6-c3-Na5-Bb3-Nxb3-axb3-d5-Qf3-dxe4-dxe4-Bg4,4
e4-f5-exf5-Kf7-Nc3-Kf6-Bc4-Kg5-d4+-Kh4-h3-a6-Qg4#,4
e4-e5-Nf3-Nc6-Bc4-Nd4-Nxe5-Qg5-Bxf7+-Ke7-Bxg8-Qxg2-Rhf1-Qxe4+,4
e4-e5-Nf3-Nc6-Bc4-Nd4-Nxe5-Qg5-Nxf7-Qxg2-Rhf1-Qxe4+,4
e4-e5-Nf3-Nc6-Bc4-h6,4
e4-e5-Nf3-d6-Bc4-Be7-d4-exd4-Qxd4-Nc6-Qxg7-Bf6-Qxf7#,4
e4-e5-Qh5-d6-Bc4-Be6-Bxe6-Nf6-Qxf7#,4
e4-d6-d4-Nf6-e5-dxe5-dxe5-Qxd1+-Kxd1-Ng4-f4-Nf2+,4
e4-e5-Bc4-c6-Qf3-b5-Qxf7#,4
e4-e5-Nf3-Nc6-Bc4-Nf6-Ng5-d5-exd5-Nxd5-Qf3-f6-Bxd5,4
e4-e5-Bc4-d6-d3-c6-Qf3-b5-Qxf7#,4
e4-e5-Bc4-d6-Qf3-c6-Qxf7#,4
e4-e5-Bc4-Bc5-Qh5-Nf6-Qxf7#,4
e4-e5-Bc4-Nc6-Qh5-g6-Qf3-Bg7-Qxf7#,3
e4-e5-Nf3-Nc6-Bc4-Nf6-Ng5-d5-exd5-Nxd5-Nxf7-Kxf7-Qf3+-Kg8-Bxd5+-Be6-Bxe6#,3
e4-e6-d4-d5-Nf3-dxe4,3
e4-c5-Qh5-e6-Qxc5-Bxc5,3
e4-c5-Nf3-d5-exd5-Qxd5-Nc3-Qc6-Bb5,3
e4-e5-Qh5-Nc6-Bc4-Bc5-Qxf7#,3
e4-e5-Nf3-Nf6-Bc4-Nxe4,3
e4-b6-Bc4-Bb7-Qf3-c6-Qxf7#,3
e4-e5-Nf3-Bc5-Nxe5-Qh4-Qf3-d6-Qxf7+-Kd8-Qf8#,3
d4-d5-Nc3-Nf6-Bf4-Bf5-Nb5,3
d4-d5-c4-c6-Nc3-Nf6-Bg5-Ne4-Nxe4-dxe4-e3-Qa5+-Qd2-Qxg5,3
e4-Na6-Qf3-Nb8-Bc4-Na6-Qxf7#,3
f4-e5-g3-exf4-gxf4-Qh4#,3
e4-e5-d4-f6-dxe5-fxe5-Qh5+,3
e4-e5-Bc4-b6-Qf3-Nc6-Qxf7#,3
f3-e5-g4-Bc5-a4-Qh4#,3
