pgn,freq
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Qd2=Qxb2=Qc3=Bb4,70
e4=d5=exd5=Qxd5=Nc3=Nf6=Nxd5,69
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Nd6=Nc6+=Be7=Nxd8,69
e4=e5=Bc4=Nf6=d3=d5=exd5=Nxd5=Qf3=c6=Nc3=Nxc3=Qxf7#,69
e4=e5=Qh5=Nc6=Bc4=Nh6=d3=g6=Qf3=d6=Bxh6=Bxh6=Qxf7#,69
e4=e5=Nf3=Nc6=d4=exd4=Ng5=h6=Nxf7=Kxf7=Bc4+=Ke8=Qh5+=Ke7=Qf7+=Kd6=Bf4+=Ne5=Qd5+=Ke7=Qxe5#,68
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=Bxf3=Qxf3=Nc6=Qxf7#,68
e4=e5=f4=Qh4+=g3=exf4=gxh4,68
e4=c5=d4=cxd4=Qxd4=Nc6=Qc3=e5=Nf3=Bb4,68
e4=e5=Nf3=Nc6=Bb5=Bc5=Bxc6=dxc6=Nxe5=Qd4=Nxf7=Qxf2#,68
e4=e5=Bc4=Bc5=Qh5=g6=Qxe5+=Be7=Qxh8,67
e4=e5=d4=f6=dxe5=fxe5=Qh5+,67
e4=e5=Qh5=d6=Bc4=Be6=Bxe6,67
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7=Bxf2+=Kxf2=Nxe4+=Ke3=Qh4=Nxh8=Qf4+=Kd3=Nb4+=Ke2=Qf2#,67
e4=e5=d4=exd4=Qxd4=Nc6=Qc3=Bb4=Qxb4=Nxb4,67
e4=e5=Bc4=Qh4=d3=Bc5=Nf3=Qxf2#,66
e4=e5=Nf3=d6=Nc3=Bg4=Bc4=Nc6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,66
e4=e5=Nf3=Nc6=Nc3=d6=Bc4=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,66
e4=e5=Qh5=Bd6=Bc4=Nf6=Qxf7#,66
e4=e5=Nf3=Nc6=Bc4=h6=d4=exd4=Nxd4=Nxd4=Qxd4=b6=Qd5=c6=Qxf7#,66
e4=d5=Nf3=dxe4=Ng5=Nf6=d3=exd3=Bxd3=h6=Nxf7=Kxf7=Bg6+=Kxg6=Qxd8,65
e4=b6=Bc4=Bb7=Qf3=c6=Qxf7#,65
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Nxa7=Qxf2#,64
e4=e5=Nf3=Nc6=d4=f6=dxe5=Nxe5=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5#,64
e4=e5=Nf3=d6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=c6=Qf7#,64
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Bxf7+=Ke7=Bxg8=Qxg2=Rf1=Qxe4+=Qe2=Qxe2#,63
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke6=Nc3=Nd4=Bxd5+=Qxd5=Qxd5+,63
e4=c5=d4=cxd4=Qxd4=Nc6=Qc3=e6=Nf3=Bb4,63
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Qe7=Bxc6+=bxc6=Qxc6+,62
e4=c5=Qh5=e6=Qxc5=Bxc5,62
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=e5=Nc3=exd4,62
e4=e5=Bc4=Nc6=Qh5=h6=Qxf7#,62
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=d3=Qxg5=Bxg5,61
e4=e5=f4=Bc5=fxe5=Qh4+=Ke2=Qxe4#,61
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nxe4=Bxf7+=Ke7=Qe6#,61
e4=c5=Nf3=Nc6=d4=cxd4,61
e4=e5=Bc4=g6=Qf3=Bg7=Qxf7#,61
e4=e5=Nf3=Nc6=Bc4=Bc5=Ng5=Qxg5=d3=Qxg2,61
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nc6=Bxf7+=Ke7=Qe6#,60
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Bd3=Qxf2#,60
e4=Nc6=Bc4=e5=Qh5=Nf6=Qxf7#,60
e4=c5=d4=cxd4=Qxd4=Nc6,60
e4=c5=Nf3=d6=c3=Nf6=Be2=Nxe4=Qa4+,60
f4=e5=fxe5=d6=exd6=Bxd6=Nf3=g5=h3=Bg3#,60
e4=c5=Nf3=d6=d4=cxd4,60
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Nc3=Qxf4,60
e4=e5=Nf3=Nc6=Bc4=d6=d4=Bg4=h3=Bxf3=Qxf3=Nxd4=Qxf7#,59
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=Nf6=Nc6+=Qe7=Nxe7,59
e4=d5=exd5=Qxd5=c4=Qxc4=Bxc4,59
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Nxd4=Qxd4,59
e3=e5=Qh5=d6=Bc4=Nf6=Qxf7#,58
e4=e5=Bc4=d6=Qf3=c5=Qxf7#,58
e4=e5=Nf3=Nc6=Bc4=Nf6=d3,58
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=a6=Qxf7#,58
e4=e5=d4=f6=dxe5=fxe5=Qh5+=g6=Qxe5+=Be7=Qxh8,58
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nc6=Bxf7+=Kd7=Qe6#,58
e4=e6=d4=d5=exd5=exd5,57
f4=e5=g3=exf4=gxf4=Qh4#,57
e4=b6=Qf3=Bb7=Bc4=g6=Qxf7#,57
e4=d5=Qf3=d4=Bc4=e5=Qxf7#,57
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bg4=Qf7#,57
e4=d5=exd5=Qxd5=Nc3=Qc6=Bb5=Qxb5=Nxb5,56
e4=e5=Bc4=Nf6=Nf3=Nc6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Kg8=Bxd5+,56
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5+=Kh6=d3+=g5=h4=Be7=hxg5+=Kg7=Qf7#,56
e4=d5=exd5=Qxd5=Nc3=Qe6+=Be2=Qc6=Bb5,56
e4=e5=Bc4=b6=Qf3=Bb7=Qxf7#,56
e4=e5=Nf3=Nc6=Nxe5=Nxe5,56
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=d5=d3=Nc5=Nc6+,56
e4=e5=Bc4=h6=Qh5=Nc6=Qxf7#,56
e4=e5=Bc4=Nc6=Qh5=g6=Qf3=Bg7=Qxf7#,56
e4=e5=Bc4=Nc6=Qh5=g6=Qf3=d6=Qxf7#,56
d4=d5=c4=Bg4=e3=Bxd1,56
e4=Nc6=d4=e5=d5=Nd4=c3=Nb5=Bxb5,55
e4=c5=Bc4=b6=Qf3=Bb7=Qxf7#,55
e4=d5=exd5=Qxd5=Nc3=Qe5+=Qe2=Bg4=Qxe5,55
e4=e5=Nf3=d6=Bc4=h6=d4=exd4=Qxd4=Nc6=Qd5=Nf6=Qxf7#,55
e4=g6=Qf3=Bg7=Bc4=b6=Qxf7#,55
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5+=Kh6=d4+=g5=h4=Kg7=Qf7+=Kh6=hxg5#,55
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7,55
e4=e5=f4=d5=fxe5=Qh4+,55
e4=e5=Nf3=d6=d4=Bg4=Bc4=Bxf3=Qxf3=exd4=Qxf7#,55
e4=d5=e5=d4=Qg4=Bxg4,54
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Be3=Nf6=Nxc6,54
e4=e5=f4=exf4=Nf3=d5=exd5=Qxd5=Nc3=Qc6=Bb5,54
e4=e5=Nf3=d6=Bc4=Bg4=h3=Bxf3=Qxf3=c6=Qxf7#,54
e4=e5=Bc4=Nf6=Nf3=h6=Nxe5,53
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4,53
e4=e5=Bc4=Nc6=Nf3=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Rhf1=Qxe4+=Be2=Nf3#,53
e4=c6=d4=d5=Nc3=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,53
e4=e5=Bc4=Nf6=Nf3=Nc6=Ng5=d5=exd5=Nxd5=Qf3=f6=Bxd5=fxg5=Qf7#,53
e4=e5=Qh5=d6=Bc4=g6=Qf3=c6=Qxf7#,52
