pgn,freq
b3=g6=Bb2=Bg7=Bxg7=Nf6=Bxh8,80
b3=d5=Bb2=Bg4=e3=Bxd1,76
e4=c6=d4=d5=Nc3=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,61
e4=d5=exd5=Nf6=d4=Bg4=c4=Bxd1,46
d4=e6=Nf3=c5=Bg5=cxd4=Bxd8,45
d4=e6=Nf3=d5=Bg5=c5=Bxd8,44
d4=d5=Nf3=c6=Bg5=e6=Bxd8,38
e4=d5=exd5=Qxd5=Nc3=Qa5=b4=c6=bxa5,36
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=e5=Nc3=exd4,31
e4=c5=Nf3=d6=c3=Nf6=Be2=Nxe4=Qa4+,31
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Rf1=Qxe4+=Be2=Nf3#,29
e4=c5=Nf3=d6=d4=cxd4=Nxd4=e5=Nc3=exd4,27
e4=e5=Bc4=Nc6=Qh5=Nf6=Qxf7#,27
e4=g6=d4=Bg7=Bh6=d6=Bxg7,26
d4=c5=c4=cxd4=Nf3=e5=Nxe5=Qa5+,26
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Qd2=Qxb2=Qc3=Bb4,24
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Bd2=Qxb2=Bc3=Bb4=Qd2=Bxc3=Qxc3=Qc1#,24
g3=d5=Bg2=Bh3=Nf3=Bxg2,24
e4=g6=d4=Bg7=Bh6=c5=Bxg7,24
d4=Nf6=c4=e5=dxe5=Ng4=Nf3=Nc6=Bf4=Bb4+=Nbd2=Qe7=a3=Ngxe5=axb4=Nd3#,24
d4=g6=Nf3=Bg7=Bh6=d6=Bxg7,23
d4=b6=Nf3=Bb7=Bg5=e6=Bxd8,23
e4=d5=exd5=Nf6=Nc3=Bg4=d4=Bxd1,22
d4=d5=c4=e5=dxe5=d4=e3=Bb4+=Bd2=dxe3=Bxb4=exf2+=Ke2=fxg1=N+=Rxg1=Bg4+,22
a3=e5=a4=Qf6=a5=Bc5=a6=Qxf2#,21
d4=d5=Nf3=e6=Bg5=c5=Bxd8,21
e4=a6=Bc4=a5=Qf3=a4=Qxf7#,21
e4=g6=d4=Bg7=Bh6=b6=Bxg7,21
d4=g6=Nf3=Bg7=Bh6=b6=Bxg7,21
e4=e5=Bc4=Nf6=d4=Nxe4=dxe5=d5=Bxd5=Nc5=Bxf7+=Ke7=Bg5+,21
e4=d5=exd5=Qxd5=Nc3=Qa5=b4=Nf6=bxa5,20
b3=e6=Bb2=Ba3=e3=Bxb2,20
d4=g6=Nf3=Bg7=Bg5=e6=Bxd8,19
d4=g6=Nf3=Bg7=Bh6=c5=Bxg7,19
d4=Nf6=c4=e5=dxe5=Ng4=Bf4=Bc5=e3=Nc6=Qxg4,19
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=g6=f4=Bg7=e5=dxe5=fxe5=Ng4=Bb5+=Kf8=Ne6+,19
d4=Nf6=Bg5=Ne4=Bf4=g5=Be5=f6=e3=fxe5=Qh5#,18
e4=c5=Nf3=g6=d4=cxd4=Qxd4=Bg7=Qxg7,18
e4=e6=d4=d5=Nc3=Nf6=Bg5=Nfd7=Bxd8,17
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=g6=f4=Bg7=e5=dxe5=fxe5=Nd5=Bb5+=Kf8=O-O=Nxc3=Ne6+,17
d4=Nf6=Nf3=g6=Bh6=Bg7=Bxg7,17
d4=e6=Nf3=b6=Bg5=Bb7=Bxd8,17
e4=d5=exd5=Qxd5=b4=Qa5=bxa5,16
d4=g6=Bh6=Bg7=Bxg7=Nf6=Bxh8,16
e4=c6=Nc3=d5=d4=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,16
d4=g6=Nf3=Bg7=Bh6=Nf6=Bxg7,16
f4=e5=fxe5=d6=exd6=Bxd6=Nf3=g5=h3=Bg3#,16
d4=c6=Nf3=d5=Bg5=e6=Bxd8,16
d4=e6=Nf3=d5=Bg5=c6=Bxd8,16
d4=c5=c4=cxd4=Nc3=dxc3,15
e3=d5=d4=Nf6=c4=Bg4=cxd5=Bxd1,15
d4=d5=Nf3=e5=Bg5=e4=Bxd8,15
e4=c6=d4=d5=Nd2=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,15
d4=d5=Nf3=e6=Bg5=c6=Bxd8,15
Nf3=d5=g3=Bh3=Bg2=Bxg2,15
Nf3=g6=d4=Bg7=Bh6=d6=Bxg7,15
f4=e5=g3=exf4=gxf4=Qh4#,15
e4=d6=d4=Bg4=Nc3=Bxd1,14
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3,14
e4=d5=Nf3=dxe4=Ng5=Nf6=d3=exd3=Bxd3=h6=Nxf7=Kxf7=Bg6+=Kxg6=Qxd8,14
d4=g6=Nc3=Bg7=Bh6=d6=Bxg7,14
g3=d5=Bg2=Bh3=d3=Bxg2,14
e4=c5=Nf3=d6=Bb5+=Qd7=Bxd7+,14
e4=d5=exd5=Nf6=c4=e6=dxe6=Bxe6=d4=Bb4+=Nc3=Ne4=Bd2=Qxd4=Nf3=Qxf2#,13
e4=e5=Nf3=Nc6=d4=exd4=Bc4=Be7=c3=dxc3=Qd5,13
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6,13
e4=g6=Bc4=Bg7=Qf3=b6=Qxf7#,13
e4=e5=Nf3=Nc6=Bb5=a6,12
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Nbd2=Qxf4,12
e4=d5=exd5=Nf6=d4=Bg4=Nc3=Bxd1,12
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=a6=Be3=Ng4=Bc1=Nf6=Be3=Ng4=Bc1=Nf6=Be3,12
e4=e5=Nf3=Nc6=Bb5=a6=Bxc6=dxc6=O-O=f6=d4=exd4=Nxd4=Bc5=Qh5+,12
e4=Nf6=e5=Nd5=Nc3=Nxc3=dxc3=d6=Bc4=dxe5=Bxf7+=Kxf7=Qxd8,12
e4=c6=Nc3=d5=Nf3=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,12
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=g6=f4=Bg7=e5=dxe5=fxe5=Ng4=Bb5+=Kf8=Ne6+=Bxe6=Qxd8#,12
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=g6=Nxc6=bxc6=Qd4=Bg7=Qxg7,12
e4=c5=Nf3=d6=d4=cxd4=Nxd4,11
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Bd3=Qxf2#,11
d4=Nf6=c4=e5=dxe5=Ng4=e3=Nc6=Qxg4,11
e4=c6=Nf3=d5=d3=dxe4=Ng5=exd3=Bxd3=Nf6=Nxf7=Kxf7=Bg6+=hxg6=Qxd8,11
e3=a6=Bc4=a5=Qf3=a4=Qxf7#,11
e4=c5=c3=Nc6=d4=cxd4=cxd4=d5=exd5=Qxd5=Nf3=Bg4=Be2=Bxf3=Bxf3=Qxd4=Bxc6+,11
d4=d5=Nc3=c6=e4=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,11
b3=Nf6=Bb2=g6=Bxf6=Bg7=Bxg7,11
d4=f5=h3=Nf6=g4=fxg4=hxg4=Nxg4=Qd3=Nf6=Rxh7=Rxh7=Qg6#,11
e4=Nf6=Nf3=Nxe4=d4=Nxf2=Bd3=Nxd1,11
e4=c6=Nc3=d5=Nf3=dxe4=Nxe4=Nf6=Qe2=Nbd7=Nd6#,11
Nf3=e6=d4=d5=Bg5=c5=Bxd8,11
d4=e6=Nf3=c6=Bg5=d5=Bxd8,11
e4=g6=d4=Bg7=Bh6=Bxh6,11
Nf3=g6=b3=Bg7=Bb2=Bxb2,11
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nxe4=Bxf7+=Ke7=Qe6#,10
e4=e6=d4=d5=Nc3=Nf6=e5=Nfd7=Nf3=c5=Bg5=Nc6=Bxd8,10
e4=h6=Bc4=h5=Qf3=h4=Qxf7#,10
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=g6=Nxc6=Bg7=Nxd8,10
d4=d5=c4=dxc4=e3=b5=a4=c6=axb5=cxb5=Qf3,10
d4=c5=dxc5=e6=b4=a5=c3=axb4=cxb4=Qf6,10
b4=e5=Bb2=Bxb4=Bxe5=Nc6=Bxg7,10
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Nc3=Qxf2#,10
e4=e5=Nf3=Nc6=d4=Bc5=dxc5,10
d4=d5=c4=c6=Nc3=Nf6=Bg5=Ne4=Nxe4=dxe4=e3=Qa5+,10
d4=d6=Nf3=g6=Bh6=Bg7=Bxg7,10
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=Nf6=Nc3=e5=Ndb5=d6=Nd5=a6=Nbc7+,10
e4=e5=d4=Nc6=d5=Nd4=c3,10
d4=Nf6=Nc3=e6=e4=d5=Bg5=Nfd7=Bxd8,10
e4=c5=d4=cxd4=c3=dxc3=Nxc3=d6=Bc4=Nf6=e5=dxe5=Bxf7+,10
d4=d5=Nf3=e5=dxe5=c5=Bg5=Nc6=Bxd8,10
d4=c5=Nf3=cxd4=Bg5=e6=Bxd8,10
c4=d5=cxd5=Nf6=e4=Nxe4=Qa4+,10
e4=e5=Nf3=Nc6=d4=exd4=Bc4=Bb4+=c3=dxc3=bxc3=Be7=Qd5,10
Nf3=d6=g3=Bh3=Bg2=Bxg2,10
e4=d5=exd5=Qxd5=Nc3=Qa5,9
e4=f6=d4=Nh6=Bxh6=gxh6=Qh5#,9
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Qd7=Qxb7=Qc6=Bb5,9
e4=e5=Bc4=Nf6=d4=Nxe4=dxe5=d5=Bxd5=Nc5=Bxf7+=Kxf7=Qxd8,9
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Bd2=Qxb2=Bc3=Bb4=Bxb4=Nxb4,9
e4=c6=Nf3=d5=Nc3=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,9
e4=e5=Nf3=d5=Nxe5=Bd6=d4=dxe4=Bc4=Bxe5=dxe5=Qxd1+=Kxd1=Nc6=Bb5=Bg4+=Ke1=O-O-O=Bxc6=Rd1#,9
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Be3=Nf6=Nxc6,9
d4=e5=dxe5=Nc6=Bf4=Qe7=Nf3=Qb4+=Bd2=Qxb2=Bc3=Bb4=Qd2=Bxc3=Qxc3=Qc1#,9
e4=c5=d4=cxd4=c3=dxc3=Nxc3=Nc6=Nf3=d6=Bc4=Nf6=e5=dxe5=Qxd8+=Nxd8=Nb5=Kd7=Nxe5+=Ke8=Nc7#,9
e3=d5=d4=Bg4=c4=Bxd1,9
e3=e5=Bc4=a6=Qf3=a5=Qxf7#,9
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=Nf6=Nxc6=e5=Nxd8,9
d4=d6=Nf3=e5=Bg5=exd4=Bxd8,9
e4=d5=exd5=Bg4=Nc3=Bxd1,9
e4=e6=d4=d5=exd5=exd5,9
d4=Nf6=c4=e5=dxe5=Ng4=Bf4=Nc6=Nf3=Bb4+=Nbd2=Qe7=a3=Ngxe5=axb4=Nd3#,9
e4=e5=Nc3=Nc6=Bc4=Bc5=Qg4=Nf6=Qxg7=Rg8=Qxf7#,9
b3=g6=Bb2=Bg7=Bxg7=f6=Bxh8,9
e4=c6=d4=d5=Nc3=dxe4=f3=exf3=Nxf3=Nf6=Bc4=Bg4=Ne5=Bxd1=Bxf7#,9
e4=c6=Nc3=d5=Qf3=dxe4=Nxe4=Nd7=d4=Ngf6=Bc4=Nxe4=Qxf7#,9
e4=e5=Nf3=d5=Bc4=dxc4,9
e4=d5=exd5=Qxd5=d4=Nc6=Nf3=Bg4=Be2=Bxf3=Bxf3=Qxd4=Bxc6+,8
Nf3=g6=d3=Bg7=Bh6=d6=Bxg7,8
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Be3=Qf6=Nb5=Bxe3=fxe3=Qxb2=N1c3=Kd8=Rb1,8
d4=Nf6=c4=g6=Nc3=Bg7=e4,8
e4=c6=Nf3=d5=d3=dxe4=Ng5=exd3=Bxd3=Nf6=Nxf7=Kxf7=Bg6+,8
e4=e5=Nf3=Nc6=d4=exd4=c3=dxc3=Bc4=Be7=Qd5,8
Nf3=Nf6=d4=g6=Bh6=Bg7=Bxg7,8
c4=b6=g3=Bb7=Bg2=Bxg2,8
