pgn,freq
d4=e6=Nf3=d5=Bg5=c6=Bxd8,64
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke6=Nc3=Nd4=Bxd5+=Ke7=Qf7+=Kd6=Ne4#,64
c4=e5=Nc3=Bc5=g3=Qf6=Bg2=Qxf2#,63
e4=e5=Nf3=Nc6=Bc4=Bc5,63
e4=c5=d4=cxd4=c3=dxc3=Nxc3=d6=Bc4=Nf6=e5=dxe5=Bxf7+,63
d4=c5=dxc5=e6=b4=a5=c3=axb4=cxb4=Qf6,63
d4=d5=c4=c6=Nc3=Nf6=Bg5=Ne4=Nxe4=dxe4=e3=Qa5+=Qd2=Qxg5,62
e4=e5=Nf3=Nc6=Bc4=Be7=d4=exd4=Nxd4=Nxd4=Qxd4=d6=Qxg7=Bf6=Qxf7#,62
e4=e5=Nf3=Nc6=Bc4=Nf6,62
e4=e5=Nf3=Nc6=d4=exd4,61
e4=e5=f4=f6=fxe5=fxe5=Qh5+=g6=Qxe5+,61
d4=f5=h3=Nf6=g4=fxg4=hxg4=Nxg4=Qd3=Nf6=Rxh7=Rxh7=Qg6#,61
e4=e5=Nf3=d5=Bc4=dxc4,60
b4=d5=Bb2=e6=e3=Bxb4=Bxg7,60
d4=e6=Nf3=c6=Bg5=d5=Bxd8,60
e4=e5=f4=d5=fxe5=Qh4+,60
e4=c5=Nf3=Nc6=Bb5=Nd4=Nxd4=cxd4=d3=Qa5+,59
e4=e5=Bc4=Nc6=Qh5=Bc5=Qxf7#,59
d4=f5=Bg5=h6=Bh4=g5=Bg3=f4=e3=fxg3=Qh5#,58
e4=e6=d4=d5=Nc3=Nf6=Bg5=Nfd7=Bxd8,58
d4=b6=Bg5=Bb7=e3=f6=Bh4=g5=Qh5#,58
d4=e5=dxe5=Nc6=Bf4=Qe7=Nf3=Qb4+=Bd2=Qxb2=Bc3=Bb4=Qd2=Bxc3=Qxc3=Qc1#,58
e4=d5=exd5=Nf6=d4=Bg4=Nc3=Bxd1,57
b4=e5=Bb2=Bxb4=Bxe5=d6=Bxg7,57
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Kg8=Bxd5+=Qxd5=Qxd5+,56
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bd6=Qf7#,56
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nc6=Bxf7+=Ke7=Qe6#,56
e4=e5=Qh5=d6=Bc4=Nf6=Qxf7#,56
e4=c5=Nf3=Nc6=d4=cxd4,56
e4=d5=exd5=Qxd5=Nc3=Nf6=Nxd5,55
e4=e5=Bc4=Nc6=Qh5=d6=Qxf7#,55
e4=c5=Nf3=d6=d4=cxd4,53
e4=c5=Bc4=Nc6=Qh5=Nf6=Qxf7#,53
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5+=Kh6=d4+=g5=h4=Kg7=Qf7+=Kh6=hxg5#,53
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nc6=Bxf7+=Kd7=Qe6#,52
e4=e5=Bc4=d6=Qf3=Nc6=Qxf7#,52
d4=d5=c4=e5=dxe5=d4=e3=Bb4+=Bd2=dxe3=Bxb4=exf2+=Kxf2=Qxd1,51
e4=e5=Nf3=Nc6=Bb5=a6=Ba4,51
e4=e5=Nf3=Nc6=Bc4=Bc5=Ng5=Qxg5,51
e4=e5=Nf3=Nf6=Nxe5=Nxe4=Qe2=d5=d3=Nf6=Nc6+,51
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Rhf1=Qxe4+=Be2=Nf3#,51
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4,51
e4=g6=Bc4=Bg7=Qf3=c6=Qxf7#,51
e4=e5=d4=f6=dxe5=fxe5=Qh5+=g6=Qxe5+,50
e4=e6=d4=d5=exd5=exd5,50
g3=d5=Bg2=Bh3=d3=Bxg2,50
e4=c5=Nf3=d6=d4=cxd4=Nxd4,49
e4=e5=Nf3=Nc6=Bc4=h6=d4=exd4=Nxd4=Nxd4=Qxd4=c5=Qd5=Nf6=Qxf7#,49
d4=Nf6=c4=e5=dxe5=Ng4=Bf4=Bc5=e3=Nc6=Qxg4,49
d4=e5=dxe5=Qe7=Nf3=Nc6=Bf4=Qb4+=Bd2=Qxb2=Bc3=Bb4=Qd2=Bxc3=Qxc3=Qc1#,49
e4=d5=exd5=Qxd5=Nc3=Qh5=Qxh5,49
d4=d5=Nf3=e6=Bg5=c6=Bxd8,48
e4=d5=exd5=Nf6=Nc3=Bg4=d4=Bxd1,48
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5,47
e4=d5=exd5=Qxd5=Nc3=Qa5=b4=Nf6=bxa5,47
e4=e5=Nf3=Nc6=d4=exd4=Nxd4,46
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Nc3=Qxf4,46
e4=d5=exd5=Qxd5=Nc3=Qb5=Bxb5+,46
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Bd2=Qxb2=Bc3=Bb4=Qd3=Bxc3+=Qxc3=Qc1#,46
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Nd4=Qxf7#,45
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=g6=Nxc6=bxc6=Qd4=Bg7=Qxg7,45
e4=e5=f4=Bc5=fxe5=Qh4+=Ke2=Qxe4#,45
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=a6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,45
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Qd2=Qxb2=Qc3=Bb4=Bd2=Bxc3=Bxc3=Qc1#,44
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6,44
e4=c6=d4=d5=e5=Bf5=h4=e6=g4,44
d4=e5=dxe5=Nc6=Bf4=Qe7=Nf3=Qb4+=Qd2=Qxb2=Qc3=Bb4,44
d4=Nf6=c4=e5=dxe5=Ng4=Nf3=Nc6=Bf4=Bb4+=Nbd2=Qe7=a3=Ngxe5=Nxe5=Nxe5=axb4=Nd3#,44
e4=e5=Nf3=d6=Bc4=Bg4=d4=Bxf3=Qxf3=exd4=Qxf7#,43
e4=e5=Nf3=f6=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=d5=Bxd5+=Be6=Qxe6#,43
d4=c5=c4=cxd4=Nc3=dxc3,43
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=a6,43
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Bc5=Qf7#,42
e4=c5=Nf3=d5=exd5=Qxd5=Nc3=Qc6=Bb5,42
e4=d5=exd5=Qxd5=Nc3=Nc6=Nxd5,42
e4=d5=Nf3=dxe4=Ng5=Nf6=d3=exd3=Bxd3=h6=Nxf7=Kxf7=Bg6+,42
e4=b6=Bc4=Bb7=Qf3=g6=Qxf7#,42
e4=d5=Nf3=dxe4=Ne5=f6=Qh5+,42
e4=e6=Nf3=d5=exd5=exd5=d4,41
e4=c5=Nf3=d6=d4=cxd4=Nxd4=e5=Nc3=exd4,41
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3,41
e4=e5=Bc4=Bc5=Qh5=d6=Qxf7#,41
e4=e5=Nf3=Nc6=Bc4=d6=Nc3=Bg4=h3=Bh5=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,41
e4=d5=exd5=Qxd5=Nc3=Qd8,41
e4=c5=c3=d5=exd5=Qxd5=d4=cxd4=cxd4=Nc6=Nf3=Bg4=Be2=Bxf3=Bxf3=Qxd4=Bxc6+,41
e4=c5=Bc4=e6=d4=cxd4=Qxd4=Nc6=Qc3=Bb4,41
e4=e6=d4=d5=e5=c5=c3=Nc6=Nf3=Qb6=Bd3=cxd4=cxd4=Nxd4=Nxd4=Qxd4=Bb5+,41
d4=c5=c4=cxd4=Nf3=e5=Nxe5=Qa5+,40
e4=e5=Nf3=Nc6=d4=exd4=Bc4=Bc5=Ng5=Nh6=Qh5=O-O=Bxf7+=Nxf7=Qxh7#,40
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=Qb6=Nc3=Qxd4,40
e4=e5=f4=exf4=Nf3=g5=Bc4=g4=Bxf7+=Kxf7=Ne5+=Ke8=Qxg4=d6=Qh5+=Ke7=Qf7#,39
e4=e5=Nf3=Nc6=Bb5=a6,39
e4=e5=Bc4=Nc6=Qf3=h6=Qxf7#,39
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Rf1=Qxe4+,39
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nf6=Qb3=Nxe4=Bxf7+=Kd7=Qe6#,39
e4=d6=d4=Bg4=Nc3=Bxd1,38
e4=e5=d4=f6=dxe5=fxe5=Qh5+,38
e4=d5=exd5=Bg4=d4=Bxd1,38
e4=e5=Nf3=d6=Bc4=Be7=d4=exd4=Qxd4=Nc6=Qxg7=Bf6=Qxf7#,38
e4=e5=Bc4=Bc5=Qh5=Nc6=Qxf7#,38
e4=e5=Nf3=d6=Bc4=Bg4=Nc3=Nc6=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,38
e4=d5=exd5=Qxd5=Nc3=Qa5,38
e4=e5=Nf3=d6=Bc4=h6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Qxf7#,38
e4=e5=Bc4=d6=Qh5=Nc6=Qxf7#,38
e4=e5=Nf3=Nc6=Bb5=Nd4=Nxd4=exd4=O-O=Qg5=d3=Qxb5,38
d4=g6=Bf4=Bg7=Be5=d6=Bxg7,38
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Bxf7+=Ke7=Bxg8=Qxg2=Rf1=Qxe4+=Qe2=Qxe2#,37
e4=e5=Nf3=Nc6=d4=exd4=Bc4=Bb4+=c3=dxc3=bxc3=Be7=Qd5=d6=Qxf7+=Kd7=Be6#,37
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=e5=Qxf2#,37
e4=e5=f4=d5=fxe5=Qh4+=g3=Qxe4+,36
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Bc5=Nxf7=Bxf2+=Kxf2=Nxe4+=Kg1=Qh4=Nxh8=Qf2#,36
d4=e5=dxe5=Nc6=Bf4=Qe7=Nf3=Qb4+=Nbd2=Qxf4,36
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5,36
e4=e5=Nf3=d6=d4=Bg4=dxe5=Bxf3=Qxf3=dxe5=Bc4=Nc6=Qxf7#,36
e4=e5=Nf3=Nc6=Bc4=Be7=d4=exd4=c3=dxc3=Qd5,36
e4=c5=Nf3=e6=d4=cxd4,36
b4=g6=Bb2=Bg7=Bxg7=Nf6=Bxh8,36
e4=e5=Bc4=Nf6=Nf3=Nc6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Nd4=Qf7#,35
e4=e5=f4=exf4=Nf3=d5=exd5=Qxd5=Nc3=Qc6=Bb5,35
e4=e5=f4=Qh4+=g3=exf4=gxh4,35
e4=e5=d4=exd4=c3=d5=Bc4=dxc4,35
e4=c5=Bc4=g6=Qf3=Bg7=Qxf7#,35
e4=e5=f4=exf4=Bc4=Qh4+=Kf1=Bc5=Nf3=Qf2#,35
d4=c6=Nf3=d5=Bg5=e6=Bxd8,35
d4=d5=c4=Bg4=e3=Bxd1,34
e4=e5=f4=f6=fxe5=fxe5=Qh5+,34
e4=e5=Nf3=d6=d4=exd4,34
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=Be7=Nxf7,34
d4=d5=c4=e5=Nc3=exd4=Qxd4=Nc6=Qxd5=Be6=Qxd8+=Rxd8=Nf3=Nb4=Rb1=Nc2#,34
g3=d5=Bg2=Bh3=b3=Bxg2,34
e4=e6=Nf3=d5=exd5=exd5,34
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Nb4=Qf7#,34
b3=Nf6=Bb2=g6=Bxf6=Bg7=Bxg7,34
e4=e5=Nf3=d6=d4=Bg4=Bc4=Bxf3=Qxf3=exd4=Qxf7#,34
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Bd2=Qxb2=Bc3=Bb4=Bxb4=Nxb4,34
Nf3=e6=d4=d5=Bg5=c5=Bxd8,34
b4=e5=Bb2=e4=e3=Bxb4=Bxg7,33
d4=Nf6=c4=e6=a3=Bb4+=axb4,33
g3=e5=Bg2=Bc5=b3=Qf6=Bb2=Qxf2#,33
e4=d6=d4=g6=Bh6=Bg7=Bxg7,33
e4=c6=Nc3=d5=Nf3=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,33
d4=d5=e3=Nf6=c4=Bg4=cxd5=Bxd1,33
e4=e5=Nf3=Nc6=Bb5=d6=Bxc6+=bxc6=d4=Bg4=dxe5=dxe5=Qxd8+=Rxd8=Nxe5=Rd1#,33
e4=d5=exd5=Qxd5=d4=Nc6=Nf3=Bg4=Be2=Bxf3=Bxf3=Qxd4=Bxc6+=bxc6=Qxd4,33
e4=c6=d4=d5=Nd2=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,32
e4=e5=Nf3=Nf6=Nxe5=d6=Nxf7=Nxe4=Nxd8,32
e4=e5=d4=exd4=c3=d5=exd5=Qxd5=cxd4=Nc6=Nf3=Bg4=Be2=Bxf3=Bxf3=Qxd4=Bxc6+,32
e4=e5=Bc4=Bc5=Qh5=Nf6=Qxf7#,32
e4=e5=Nf3=d6=Bc4=Bg4=h3=Bxf3=Qxf3=Nc6=Qxf7#,32
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7,32
d4=f5=Bg5=h6=Bh4=g5=e4=gxh4=Qh5#,32
d4=d5=Bf4=Nf6=e3=Nh5=Qxh5,32
e4=c5=Nf3=e6=d4=cxd4=Qxd4=Nc6=Qc3=Bb4,31
e4=e6=d4=d5=e5=c5=c3,31
g3=d5=Bg2=Bh3=e3=Bxg2,31
e4=g6=d4=Bg7=Bh6=e6=Bxg7,31
e4=e5=Nf3=Nc6=Bc4=d6=Nc3=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,31
d4=d5=Nf3=e6=Bg5=f5=Bxd8,31
d4=d5=c4=e5=dxe5=d4=e3=Bb4+=Bd2=dxe3=Bxb4=exf2+=Ke2=fxg1=N+=Rhxg1=Bg4+,31
e4=d5=exd5=Qxd5=Nc3=Qd8=Nf3=Nf6=Bc4=Bg4=Ne5=Bxd1=Bxf7#,30
e4=c6=d4=d5=e5=Bf5=Nf3=e6=Nh4=Qxh4,30
e4=g5=d4=g4=Qxg4=d5=e5=Bxg4,30
b3=g6=Bb2=Bg7=Bxg7=f6=Bxh8,30
e4=b6=Bc4=Bb7=Qf3=Nc6=Qxf7#,30
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Bc4=Qxf2#,30
d4=f5=e4=g6=exf5=gxf5=Qh5#,30
e4=e5=d4=Nc6=d5=Nd4=c3=Nb5=Bxb5,30
e4=d5=Nf3=dxe4=Nd4=Qxd4,30
e4=e5=Nf3=Nc6=Bc4=Nf6=Ng5=d5=exd5=Nxd5=Nxf7=Kxf7=Qf3+=Ke8=Bxd5=Qxd5=Qxd5,30
e4=e5=Nf3=Nc6=Bc4=Nd4=Nxe5=Qg5=Nxf7=Qxg2=Nxh8=Qxh1+=Bf1=Qxe4+=Be2=Nxc2+=Kf1=Qh1#,29
e4=e5=f4=f6=fxe5=fxe5=Qh5+=g6=Qxe5+=Be7=Qxh8,29
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Nf6=Nc3=Bb4=Bd3=Nxd4,29
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Nxd4=Qxd4,29
e4=e5=f4=exf4=Bc4=Qh4+=Kf1=Nf6=Nf3=Qg4=Bxf7+=Kxf7=Ne5+,29
d4=c6=c4=d5=Nc3=Nf6=e3=Bg4=cxd5=Bxd1,29
e4=Nc6=Bc4=e5=Qh5=Nf6=Qxf7#,29
e4=d5=Nf3=dxe4=Ne5=Nf6=Bc4=Nc6=Bxf7#,29
e4=e5=f4=Nc6=Nf3=d6=Bc4=Bg4=Nc3=Nd4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,29
e4=e6=d4=d5=Nc3=dxe4=Nxe4=Nf6=Nxf6+=Qxf6=Nf3=Bd6=Bd3=O-O=Bg5,29
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=e5=Nxc6=d6=Nxd8,29
e4=c5=Nf3=d6=c3=Nf6=h3=Nxe4=Qa4+,28
e4=b6=d4=Bb7=Bd3=f5=exf5=Bxg2=Qh5+=g6=fxg6=Nf6=gxh7+=Nxh5=Bg6#,28
e4=e5=Nf3=Nc6=Bc4=h6=d4=f6=dxe5=Nxe5=Nxe5=fxe5=Qh5+=Ke7=Qxe5#,28
e4=e5=Nf3=Nc6=d4=f6=dxe5=Nxe5=Nxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5#,28
e4=e5=Nf3=Nc6=d4=exd4=Bc4,28
e4=g6=Bc4=Bg7=Qf3=c5=Qxf7#,28
e4=e5=d4=exd4=Nf3=d5=Bc4=dxc4,28
e4=e5=Nf3=Nc6=Bb5=d6,28
e4=d5=exd5=Qxd5=Nc3=Qd8=d4,28
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=Bg7=Qxf7#,28
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=c3=Qxf4,28
e4=d5=exd5=Qd6=Nc3=Qxd5=Nxd5,28
e4=e5=Nf3=Nc6=Bb5=a6=Bxc6=dxc6=O-O=Bd6=d4=Bg4=dxe5=Bxe5=Qxd8+,28
d4=e5=c4=exd4=Qxd4=Nc6=Qc3=Bb4,27
e4=d6=Bc4=e5=Qh5=Nf6=Qxf7#,27
e4=e5=Nf3=Nc6=Bc4=Be7=d4=exd4=c3=dxc3=Qd5=d6=Qxf7+=Kd7=Be6#,27
e4=h6=Qf3=h5=Bc4=h4=Qxf7#,27
b4=d5=Bb2=e6=Nf3=Bxb4=Bxg7,27
e4=c5=d4=cxd4=Nf3=e5=Nxe5=Qa5+,27
d4=e5=dxe5=Qe7=Nf3=Nc6=Bf4=Qb4+=Qd2=Qxb2=Qc3=Bb4,27
e3=g6=b3=Bg7=Bb2=Bxb2,27
e4=e5=Bc4=Nc6=Qf3=Be7=Qxf7#,27
e4=e5=f4=f6=fxe5=fxe5=Qh5+=Ke7=Qxe5+=Kf7=Bc4+=Kg6=Qf5+=Kh6=d4+=g5=h4=Be7=hxg5+=Kg7=Qf7#,27
d4=Nf6=c4=e5=dxe5=Ng4=Nf3=d6=exd6=Bxd6=h3=Nxf2=Kxf2=Bg3+=Kg1=Qxd1,27
d4=d5=c4=dxc4=Nc3=Nf6=e4=e5=d5=Bb4=Qa4+,27
