pgn,freq
e4-Nf6-Bc4-Nxe4-Qh5-Nf6-Qxf7#,9
e4-e5-Bc4-Nf6-Nf3-Nc6-Ng5-d5-exd5-Nxd5-Qf3-f6-Bxd5-fxg5-Qf7#,9
e4-e5-Nf3-Nc6-d4-exd4-Nxd4-Bc5-Nxc6-Qf6-Bd3-Qxf2#,9
e4-Nc6-Bc4-e5-Qh5-Nf6-Qxf7#,9
e4-e5-Nf3-Nf6-Nxe5-Nc6-Nxc6-dxc6-d3-Bc5-Bg5-Nxe4-Bxd8-Bxf2+-Ke2-Bg4#,9
e4-d6-Bc4-e5-Qh5-Nf6-Qxf7#,9
e4-e5-Nf3-Nc6-Bc4-Nd4-Nxe5-Qg5-Bxf7+-Ke7-Bxg8-Qxg2-Rf1-Qxe4+-Qe2-Qxe2#,9
e4-e5-Nf3-Nc6-d4-exd4,9
e4-e5-Nf3-Nc6-Bc4-Bc5-Ng5,9
e4-e5-Nf3-f6-Nxe5-fxe5-Qh5+-Ke7-Qxe5+-Kf7-Bc4+-Kg6-Qf5+-Kh6-d4+-g5-h4-Kg7-Qf7+-Kh6-hxg5#,9
e4-e5-Nf3-d6-d4-Bg4-dxe5-Bxf3-Qxf3-dxe5-Bc4-Nf6-Qb3-b6-Bxf7+-Kd7-Qe6#,9
e4-c5-Nf3-Nc6-d4-cxd4-Nxd4,9
e4-e5-Nf3-Nc6-Bc4-d6-Ng5-Qxg5,9
e4-e5-f4-exf4-Bc4-Qh4+-Kf1-Bc5-Nf3-Qf2#,9
e4-c5-Nf3-g6-d4-cxd4-Qxd4-Nc6-Qxh8,9
e4-e5-Nf3-Nc6-Bc4-Be7-d4-exd4-Nxd4-Nxd4-Qxd4-d6-Qxg7-Bf6-Qxf7#,9
e4-c5-Nf3-d5-exd5-Qxd5-Nc3-Qc6-Bb5,9
e4-e5-Bc4-h6-Qh5-Nf6-Qxf7#,8
e4-e5-f4-d5-fxe5-Qh4+,8
e4-e5-Qh5-Nc6-Nf3-Nf6-Nxe5-Nxh5,8
d4-g6-Bh6-Bg7-Bxg7-Nf6-Bxh8,8
e4-d5-exd5-Nf6-Nc3-Nxd5-Nxd5-Qxd5-b3-Qe5+,8
e4-c5-Bc4-a6-Qf3-b5-Qxf7#,8
e4-e5-Nf3-Nc6-Bc4-Nf6-Ng5-d5-exd5-Nxd5-Nxf7-Kxf7-Qf3+,8
e4-e5-Bc4-d6-Qh5-g6-Qf3-Nc6-Qxf7#,8
e4-e5-Bc4-Nf6-Nf3-h6-Nxe5-d5-exd5-Nxd5-Qf3-c6-Qxf7#,8
e4-e5-Nf3-f6-Nxe5-fxe5-Qh5+-g6-Qxe5+-Ne7-Qxh8,8
e4-d5-Qf3-d4-Bc4-e5-Qxf7#,8
b4-e5-Bb2-e4-e3-Bxb4-Bxg7,8
e4-g6-d4-Bg7-Bc4-b6-Qf3-Bb7-Qxf7#,8
c4-e5-d4-exd4-Qxd4-Nc6-Qc3-Bb4,8
d4-e5-dxe5-Qe7-Nf3-Nc6-Bf4-Qb4+-Bd2-Qxb2-Bc3-Bb4-Qd2-Bxc3-Qxc3-Qc1#,8
e4-e5-Nf3-d6-d4-Bg4-dxe5-Bxf3-Qxf3-dxe5-Bc4-Nf6-Qb3-Nxe4-Bxf7+-Ke7-Qe6#,8
d4-c5-dxc5-e6-b4-a5-c3-axb4-cxb4-Qf6,8
e4-e5-Nf3-Nc6-Nc3-Bc5,8
e4-e5-Qh5-d6-Bc4-Be6-Bxe6,8
d4-e5-dxe5-Nc6-Nf3-Qe7-Bf4-Qb4+-Bd2-Qxb2-Bc3-Bb4-Qd3-Bxc3+-Qxc3-Qc1#,8
d4-f5-Bg5-h6-Bh4-g5-e4-gxh4-Qh5#,8
e4-e5-Nf3-d5-exd5-e4-Nd4-Bc5-Nb3-Bxf2+-Kxf2-Qf6+-Kg1-Qb6+-d4-exd3+,8
d4-d5-Nf3-e6-Bg5-c6-Bxd8,8
e4-e5-Bc4-Bc5-Qf3-Nc6-Qxf7#,8
e4-e5-Nf3-Nf6-Nxe5-d6-Nxf7-Nxe4-Nxd8,8
e4-e5-f4-Nc6-Nf3-d6-Bc4-Bg4-Nc3-Nd4-Nxe5-Bxd1-Bxf7+-Ke7-Nd5#,8
e4-c5-Qf3-Nc6-Bc4-Nd4-Qxf7#,8
e4-e5-Nf3-Nf6-Nxe5-Nxe4-Qe2-Qe7-Qxe4,8
e4-e5-Qh5-Nc6-Bc4-Bc5-Qxf7#,8
e4-e5-Nf3-Qf6-d4-d6-dxe5-dxe5-Bg5-Qg6-Qd8#,8
e4-e5-Nf3-d6-Bc4-Bg4-h3-Bxf3-Qxf3-c6-Qxf7#,8
e4-c5-Bc4-b6-Qf3-Bb7-Qxf7#,8
b4-d5-Bb2-e6-e3-Bxb4-Bxg7,8
